age,workclass,education_num,marital.status,occupation,relationship,race,sex,capital.gain,capital_loss,hours_per_week,income
35,4,12,4,1,1,4,0,14344,0,40,1
41,7,9,4,14,1,4,0,14344,0,40,1
35,4,11,4,1,3,4,0,14344,0,40,1
38,4,11,0,10,1,4,0,14344,0,40,1
29,4,13,4,10,1,4,0,14344,0,40,1
22,4,13,4,10,1,0,0,14344,0,40,1
54,4,6,0,10,4,4,1,14344,0,68,1
36,4,12,4,13,1,2,1,14344,0,40,1
58,4,9,0,3,1,4,1,14344,0,48,1
24,2,10,4,13,1,4,1,14344,0,50,1
52,4,9,0,7,1,2,1,14344,0,40,1
29,4,13,4,10,4,4,0,14344,0,50,1
29,4,11,0,13,1,2,1,14344,0,40,1
44,4,10,0,1,3,4,1,14344,0,40,1
31,4,14,4,10,1,4,0,14084,0,50,1
40,1,14,4,4,1,4,0,14084,0,55,1
42,4,14,4,4,1,4,0,14084,0,50,1
44,4,15,4,10,1,4,1,14084,0,40,1
55,4,13,5,4,1,4,1,14084,0,45,1
30,2,13,4,10,1,2,1,14084,0,45,1
52,4,10,3,1,1,4,0,14084,0,16,1
36,4,13,0,10,1,4,1,14084,0,40,1
42,1,14,4,4,1,4,0,14084,0,60,1
31,4,15,0,10,1,4,1,14084,0,50,1
51,4,13,0,4,1,4,1,14084,0,50,1
58,4,13,0,1,1,4,0,14084,0,40,1
28,4,9,0,12,1,0,1,14084,0,40,1
56,4,13,4,4,1,4,1,14084,0,45,1
48,6,15,0,10,4,4,1,14084,0,63,1
37,4,9,4,13,1,4,0,14084,0,35,1
36,4,14,4,4,1,4,0,14084,0,40,1
37,6,16,4,10,1,4,1,14084,0,45,1
54,4,13,4,1,1,4,0,14084,0,40,1
40,4,15,4,10,1,4,0,14084,0,50,1
34,4,9,4,13,3,1,1,14084,0,35,1
59,4,10,5,12,1,4,1,14084,0,60,1
31,4,13,4,4,1,4,1,14084,0,50,1
49,4,10,0,10,1,4,1,14084,0,44,1
55,4,14,0,10,1,4,0,14084,0,40,1
53,5,16,0,4,1,4,1,14084,0,50,1
33,4,14,0,4,3,4,0,14084,0,50,1
40,4,13,0,12,1,4,1,14084,0,40,1
48,0,12,0,0,1,4,0,14084,0,40,1
45,6,13,4,12,1,4,1,14084,0,45,1
49,6,9,0,4,4,4,0,14084,0,30,1
31,4,13,4,10,1,2,0,14084,0,60,1
37,4,15,0,10,1,4,1,14084,0,36,1
39,4,15,4,10,1,4,0,14084,0,35,1
47,4,9,5,10,2,2,0,14084,0,38,1
62,7,13,0,10,1,4,1,14084,0,40,1
51,5,9,0,4,1,4,1,14084,0,40,1
63,5,10,6,12,1,4,0,14084,0,60,1
44,4,14,4,4,1,4,1,14084,0,56,1
32,4,14,4,4,1,4,1,14084,0,40,1
58,1,7,0,3,1,2,0,14084,0,40,1
40,4,13,3,10,1,1,1,13550,0,40,1
53,4,13,0,12,1,4,0,13550,0,43,1
35,4,14,4,10,1,4,1,13550,0,55,1
24,5,9,4,8,1,2,1,13550,0,50,1
41,4,9,0,3,1,4,1,13550,0,44,1
26,4,13,4,10,1,4,1,13550,0,50,1
22,4,13,4,3,1,4,1,13550,0,55,1
32,4,14,4,4,1,4,0,13550,0,60,1
36,4,7,4,11,1,2,1,13550,0,40,1
31,4,13,4,4,1,4,0,13550,0,50,1
36,4,14,4,1,1,4,1,13550,0,50,1
32,4,7,4,3,1,0,1,13550,0,60,1
32,4,13,4,4,1,4,1,13550,0,48,1
43,1,11,4,10,1,4,0,13550,0,40,1
36,1,10,4,4,1,2,1,13550,0,40,1
30,4,13,4,10,1,4,1,13550,0,45,1
45,4,9,0,4,1,4,1,13550,0,50,1
39,4,13,0,4,1,4,0,13550,0,50,1
27,4,13,4,10,1,1,1,13550,0,40,1
25,6,13,4,4,1,4,1,13550,0,35,1
39,4,10,4,1,1,4,0,13550,0,45,1
29,4,13,4,12,1,4,0,13550,0,35,1
32,4,15,4,12,1,4,0,13550,0,50,1
55,0,9,4,0,1,4,1,13550,0,40,1
35,4,10,4,4,1,4,1,13550,0,60,1
27,4,13,4,12,1,4,1,13550,0,46,1
44,1,10,4,1,1,4,1,13550,0,50,1
65,4,10,0,10,1,4,1,11678,0,50,1
71,4,13,4,3,1,4,1,11678,0,45,1
71,6,14,2,12,0,4,1,10605,0,40,1
65,4,13,2,1,0,4,1,10605,0,20,1
63,6,13,2,12,0,4,1,10605,0,40,1
80,0,15,2,0,0,4,1,10605,0,10,1
67,4,10,2,14,0,4,1,10605,0,10,1
66,5,13,2,4,0,4,1,10605,0,40,1
65,0,13,2,0,0,4,1,10605,0,40,1
69,0,13,2,0,0,4,1,10605,0,10,1
65,6,9,2,5,0,4,1,10605,0,60,1
59,7,13,2,4,0,4,1,10605,0,50,1
68,5,10,2,4,0,4,1,10605,0,20,1
67,6,16,2,10,0,4,1,10605,0,35,1
62,6,9,2,3,0,4,1,10566,0,40,0
90,6,13,2,10,0,4,1,10566,0,50,0
63,4,10,2,3,0,4,1,10566,0,45,0
64,4,10,2,4,5,4,0,10566,0,35,0
70,5,10,2,12,0,4,1,10566,0,40,0
67,4,4,2,14,0,2,1,10566,0,40,0
39,4,9,0,1,1,4,1,10520,0,40,1
40,4,13,0,4,1,4,0,10520,0,40,1
45,4,9,4,3,3,4,1,10520,0,48,1
51,4,13,0,4,1,2,1,10520,0,40,1
45,4,13,6,10,1,4,0,10520,0,50,1
54,6,10,0,5,4,4,0,10520,0,30,1
36,6,14,4,12,1,4,1,10520,0,45,1
48,1,14,3,4,1,4,0,10520,0,50,1
33,7,10,5,10,1,4,1,10520,0,40,1
37,4,13,4,10,1,4,1,10520,0,40,1
45,4,9,0,3,1,1,1,10520,0,40,1
44,2,15,4,10,1,4,1,10520,0,40,1
38,4,12,4,7,1,2,0,10520,0,50,1
38,4,14,4,4,1,4,0,10520,0,50,1
47,6,13,4,4,1,2,1,10520,0,45,1
29,4,9,0,8,1,4,1,10520,0,40,1
43,2,14,4,4,1,4,0,10520,0,50,1
44,4,13,4,10,3,4,1,10520,0,40,1
62,4,13,6,4,1,4,1,10520,0,50,1
28,4,11,0,4,1,4,1,10520,0,50,1
42,4,13,4,12,1,4,1,10520,0,50,1
50,4,16,0,10,2,4,1,10520,0,50,1
53,2,16,0,10,1,4,0,10520,0,40,1
32,4,13,4,4,3,4,0,10520,0,40,1
28,4,13,4,1,1,4,1,10520,0,60,1
26,4,13,4,10,3,4,1,10520,0,64,1
27,4,11,4,4,1,4,1,10520,0,65,1
23,7,13,4,10,1,4,1,10520,0,40,1
51,5,9,4,4,1,4,1,10520,0,40,1
36,4,12,4,12,1,2,1,10520,0,43,1
30,4,15,0,10,1,4,1,10520,0,50,1
25,4,10,4,14,1,4,1,10520,0,50,1
44,4,14,0,4,1,4,1,10520,0,45,1
27,4,13,4,12,1,4,1,10520,0,45,1
33,4,13,4,10,1,4,0,10520,0,45,1
30,4,14,4,10,1,4,1,10520,0,40,1
60,1,9,0,4,1,4,1,10520,0,40,1
57,4,13,6,10,4,4,1,10520,0,40,1
28,4,10,4,4,1,4,0,10520,0,40,1
62,2,14,0,10,1,4,0,10520,0,33,1
47,6,12,4,5,2,4,1,10520,0,45,1
57,4,14,5,10,1,4,1,10520,0,32,1
35,4,13,4,12,1,4,1,10520,0,45,1
48,2,14,0,4,4,2,0,9562,0,40,1
43,2,14,0,10,4,2,0,9562,0,40,1
27,6,9,4,3,4,4,1,9562,0,50,1
42,4,13,0,1,4,4,1,9562,0,45,1
65,6,7,2,4,0,4,1,9386,0,59,1
67,0,13,2,0,0,4,1,9386,0,60,1
65,4,9,2,12,0,4,1,9386,0,40,1
90,4,13,2,12,0,4,1,9386,0,15,1
77,0,14,2,0,0,4,1,9386,0,6,1
72,0,10,2,0,0,4,1,9386,0,30,1
90,4,9,2,3,0,4,1,9386,0,50,1
71,0,13,2,0,0,4,1,9386,0,30,1
67,4,10,2,6,0,4,1,9386,0,24,1
78,5,13,2,4,0,4,1,9386,0,45,1
65,4,9,2,12,0,4,1,9386,0,10,1
64,1,12,2,4,0,4,1,9386,0,45,1
67,5,9,2,4,0,4,1,9386,0,50,1
69,6,10,2,3,0,4,1,9386,0,72,1
70,6,14,2,10,0,4,1,9386,0,30,1
70,4,11,2,7,0,4,1,9386,0,50,1
65,0,6,2,0,0,4,1,9386,0,50,1
61,1,10,2,1,0,4,1,9386,0,40,1
69,6,9,2,4,0,4,1,9386,0,12,1
69,4,8,2,14,0,4,1,9386,0,60,1
69,4,13,2,4,0,2,1,9386,0,50,1
57,4,10,2,3,5,4,0,9386,0,40,1
42,4,12,0,10,4,4,0,8614,0,40,1
42,2,13,3,10,1,4,0,8614,0,45,1
26,4,14,4,10,1,4,1,8614,0,40,1
37,7,11,4,10,1,4,1,8614,0,40,1
39,4,14,4,4,1,2,1,8614,0,52,1
37,4,11,0,10,1,4,0,8614,0,45,1
39,4,10,0,4,1,4,0,8614,0,40,1
53,0,14,4,0,1,4,0,8614,0,35,1
22,4,13,4,10,1,4,0,8614,0,40,1
35,6,9,4,7,3,4,1,8614,0,40,1
28,4,13,4,12,1,4,1,8614,0,40,1
36,4,9,0,14,1,4,1,8614,0,45,1
45,4,13,0,12,1,4,1,8614,0,48,1
42,7,16,0,10,1,4,0,8614,0,60,1
62,4,10,4,3,1,4,0,8614,0,39,1
34,4,12,4,1,1,1,0,8614,0,60,1
35,1,14,4,4,1,4,1,8614,0,40,1
51,6,9,4,5,1,4,1,8614,0,40,1
43,2,14,4,13,1,2,0,8614,0,47,1
37,7,13,4,1,1,4,0,8614,0,40,1
35,4,13,4,4,1,4,1,8614,0,45,1
53,5,10,0,12,1,4,1,8614,0,50,1
53,4,13,4,8,1,4,1,8614,0,50,1
33,4,10,4,3,1,2,1,8614,0,40,1
37,1,10,5,4,1,4,1,8614,0,55,1
64,0,9,0,0,1,4,1,8614,0,40,1
29,4,13,4,10,1,4,1,8614,0,45,1
40,2,13,0,13,1,4,0,8614,0,40,1
58,4,9,6,3,4,4,1,8614,0,52,1
36,4,13,4,4,1,4,1,8614,0,40,1
48,0,10,4,0,1,4,1,8614,0,60,1
60,4,13,0,10,1,4,0,8614,0,48,1
58,4,13,6,4,4,4,1,8614,0,40,1
29,4,12,4,10,1,4,0,8614,0,40,1
56,4,13,4,4,1,4,0,8614,0,55,1
39,6,9,0,5,1,4,1,8614,0,50,1
31,4,13,4,1,1,4,1,8614,0,40,1
42,4,14,4,10,1,4,0,8614,0,50,1
25,4,10,4,10,1,4,1,8614,0,40,1
40,2,12,0,4,1,4,1,8614,0,50,1
47,4,9,0,3,1,2,1,8614,0,44,1
46,4,13,0,12,1,4,1,8614,0,40,1
48,7,9,0,3,3,4,1,8614,0,40,1
44,4,11,0,4,1,4,1,8614,0,40,1
43,4,9,4,1,4,4,0,8614,0,43,1
35,4,9,4,1,1,4,1,8614,0,40,1
43,4,13,5,4,4,4,1,8614,0,40,1
59,2,14,0,10,4,4,0,8614,0,60,1
29,4,13,4,10,1,4,0,8614,0,40,1
24,4,12,5,3,4,1,1,8614,0,40,1
35,4,13,4,12,1,4,0,8614,0,45,1
31,2,13,4,3,1,4,1,8614,0,40,1
30,4,10,0,4,1,4,1,8614,0,50,1
64,4,9,6,12,1,4,0,8614,0,50,1
46,2,14,0,10,1,4,0,8614,0,55,1
67,4,10,0,1,1,4,1,7978,0,35,0
66,2,10,0,8,2,4,0,7896,0,40,1
70,2,14,4,10,4,4,0,7896,0,50,1
67,2,16,4,10,1,4,0,7896,0,50,1
32,5,9,2,3,0,4,1,7688,0,40,1
48,4,13,2,1,0,4,1,7688,0,40,1
34,7,13,2,4,0,4,1,7688,0,45,1
50,4,9,2,4,0,4,1,7688,0,50,1
31,4,13,2,10,0,4,1,7688,0,40,1
55,4,9,2,14,0,4,1,7688,0,40,1
29,7,13,2,4,0,4,1,7688,0,40,1
37,4,13,2,10,0,4,1,7688,0,50,1
44,4,13,2,4,0,4,1,7688,0,60,1
48,6,10,2,3,0,0,1,7688,0,40,1
32,5,13,2,3,0,4,1,7688,0,50,1
48,5,9,2,4,0,4,1,7688,0,40,1
62,4,16,2,10,0,4,1,7688,0,40,1
44,4,12,2,12,0,4,1,7688,0,40,1
43,4,10,2,12,0,4,1,7688,0,40,1
46,4,9,2,1,5,4,0,7688,0,40,1
60,5,10,2,4,0,4,1,7688,0,50,1
53,4,13,2,10,0,4,1,7688,0,40,1
23,6,7,2,14,0,4,1,7688,0,60,1
44,5,13,2,4,0,4,1,7688,0,52,1
56,5,10,2,4,0,4,1,7688,0,50,1
34,4,13,2,10,0,4,1,7688,0,50,1
47,4,11,2,3,0,4,1,7688,0,40,1
55,7,14,2,10,0,4,1,7688,0,45,1
47,4,9,2,14,0,4,1,7688,0,55,1
38,4,13,2,4,0,4,1,7688,0,40,1
43,4,10,2,12,0,4,1,7688,0,40,1
37,5,9,2,12,0,4,1,7688,0,60,1
38,1,12,2,1,5,4,0,7688,0,33,1
28,4,10,2,4,3,4,1,7688,0,50,1
52,2,13,2,10,0,4,1,7688,0,40,1
45,1,10,2,13,0,4,1,7688,0,40,1
49,4,9,2,3,0,4,1,7688,0,45,1
46,7,13,2,4,0,4,1,7688,0,40,1
38,4,13,2,10,5,4,0,7688,0,40,1
53,7,16,2,10,0,4,1,7688,0,50,1
59,0,9,2,0,5,4,0,7688,0,40,1
52,1,13,2,13,0,2,1,7688,0,40,1
44,7,14,2,10,0,2,1,7688,0,40,1
33,4,13,2,8,0,1,1,7688,0,38,1
39,4,12,2,3,0,4,1,7688,0,60,1
50,5,15,2,10,0,1,1,7688,0,50,1
27,6,12,2,14,0,4,1,7688,0,70,1
33,2,14,2,10,0,4,1,7688,0,50,1
41,4,11,2,1,5,4,0,7688,0,44,1
38,6,10,2,7,0,4,1,7688,0,40,1
41,4,7,2,6,0,4,1,7688,0,40,1
48,4,10,2,3,0,4,1,7688,0,40,1
36,6,9,2,12,5,4,0,7688,0,40,1
41,6,9,2,5,0,4,1,7688,0,40,1
45,1,10,2,4,0,4,1,7688,0,40,1
41,4,13,2,4,0,4,1,7688,0,50,1
34,7,14,2,10,0,4,1,7688,0,38,1
47,4,10,2,3,0,2,1,7688,0,40,1
56,6,13,2,10,0,4,1,7688,0,40,1
64,5,16,2,10,0,4,1,7688,0,60,1
47,2,10,2,10,0,2,1,7688,0,50,1
45,2,14,2,10,0,4,1,7688,0,55,1
39,4,14,2,10,0,4,1,7688,0,40,1
55,7,13,2,1,0,4,1,7688,0,38,1
63,4,13,2,10,5,4,0,7688,0,36,1
44,7,14,2,10,0,4,1,7688,0,50,1
38,2,13,2,10,5,4,0,7688,0,40,1
39,4,15,2,10,5,4,0,7688,0,60,1
44,4,13,2,10,0,4,1,7688,0,40,1
37,4,11,2,1,0,4,1,7688,0,40,1
47,2,14,2,10,0,4,1,7688,0,60,1
58,6,9,2,8,0,4,1,7688,0,55,1
58,4,10,2,4,0,4,1,7688,0,45,1
34,4,14,2,10,0,4,1,7688,0,55,1
38,1,13,2,12,0,4,1,7688,0,42,1
61,4,10,2,1,0,4,1,7688,0,40,1
38,5,13,2,12,0,4,1,7688,0,40,1
41,5,13,2,12,0,4,1,7688,0,45,1
36,4,9,2,12,0,4,1,7688,0,40,1
35,4,9,2,4,0,4,1,7688,0,50,1
53,1,9,2,1,5,4,0,7688,0,35,1
56,4,13,2,12,0,2,1,7688,0,45,1
34,6,15,2,10,0,4,1,7688,0,60,1
33,0,11,2,0,3,4,0,7688,0,50,1
41,4,13,2,3,0,4,1,7688,0,55,1
32,4,13,2,4,0,4,1,7688,0,40,1
24,4,13,2,4,5,4,0,7688,0,45,1
37,2,9,2,11,0,4,1,7688,0,35,1
52,4,10,2,4,0,4,1,7688,0,55,1
34,4,13,2,4,0,4,1,7688,0,40,1
49,4,9,2,4,0,4,1,7688,0,55,1
35,4,10,2,1,5,4,0,7688,0,20,1
36,4,10,2,12,0,4,1,7688,0,45,1
36,4,13,2,4,0,4,1,7688,0,40,1
30,4,13,2,10,5,4,0,7688,0,50,1
45,2,16,2,4,0,4,1,7688,0,45,1
58,4,9,2,4,0,4,1,7688,0,40,1
37,1,10,2,1,0,4,1,7688,0,40,1
54,4,9,2,13,0,4,1,7688,0,25,1
48,4,13,2,4,0,4,1,7688,0,65,1
47,2,14,2,10,0,4,1,7688,0,45,1
36,4,9,2,3,0,4,1,7688,0,50,1
43,4,13,2,4,0,2,1,7688,0,40,1
47,4,15,2,4,0,4,1,7688,0,60,1
62,4,13,2,3,0,4,1,7688,0,50,1
26,4,10,2,4,0,4,1,7688,0,40,1
61,5,10,2,12,0,4,1,7688,0,36,1
57,5,13,2,4,0,4,1,7688,0,60,1
50,2,14,2,10,0,4,1,7688,0,50,1
33,2,14,2,10,5,4,0,7688,0,35,1
46,4,14,2,10,5,4,0,7688,0,35,1
45,4,16,2,10,0,4,1,7688,0,50,1
37,2,14,2,11,0,4,1,7688,0,50,1
55,4,10,2,3,0,2,1,7688,0,40,1
41,6,13,2,1,5,4,0,7688,0,40,1
41,6,10,2,5,0,4,1,7688,0,50,1
35,6,14,2,4,0,4,1,7688,0,55,1
46,7,10,2,4,0,4,1,7688,0,38,1
47,4,14,2,1,5,4,0,7688,0,38,1
46,7,16,2,10,0,4,1,7688,0,45,1
53,2,14,2,4,0,4,1,7688,0,70,1
38,4,13,2,4,0,4,1,7688,0,40,1
46,4,13,2,4,0,4,1,7688,0,40,1
43,4,12,2,12,0,4,1,7688,0,50,1
58,4,13,2,4,0,4,1,7688,0,50,1
31,4,13,2,10,5,4,0,7688,0,43,1
54,4,11,2,13,0,4,1,7688,0,40,1
45,4,13,2,4,0,4,1,7688,0,50,1
54,5,9,2,4,0,4,1,7688,0,60,1
42,4,12,2,1,0,4,1,7688,0,42,1
43,2,9,2,3,0,4,1,7688,0,40,1
51,4,9,2,12,0,4,1,7688,0,40,1
39,7,14,2,10,2,3,0,7688,0,38,1
55,6,6,2,12,0,4,1,7688,0,50,1
44,4,13,2,4,0,4,1,7688,0,50,1
43,4,14,2,4,0,4,1,7688,0,53,1
46,1,13,2,4,0,4,1,7688,0,40,1
46,4,7,2,8,0,2,1,7688,0,40,1
49,4,10,2,12,0,4,1,7688,0,40,1
60,7,16,2,10,0,4,1,7688,0,60,1
38,4,13,2,4,0,4,1,7688,0,55,1
46,1,13,2,10,0,4,1,7688,0,45,1
36,4,13,2,10,0,4,1,7688,0,40,1
39,5,13,2,12,0,1,1,7688,0,40,1
37,4,12,2,4,0,4,1,7688,0,50,1
48,4,9,2,3,0,4,1,7688,0,70,1
41,4,13,2,10,0,4,1,7688,0,55,1
54,4,13,2,12,0,4,1,7688,0,50,1
42,4,14,2,10,0,4,1,7688,0,40,1
40,4,9,2,4,0,4,1,7688,0,50,1
40,2,13,2,10,0,4,1,7688,0,40,1
25,4,11,2,10,5,4,0,7688,0,40,1
34,4,13,2,8,5,1,0,7688,0,50,1
51,4,9,2,1,5,4,0,7688,0,40,1
40,4,12,2,10,0,4,1,7688,0,40,1
34,0,10,2,0,5,4,0,7688,0,6,1
29,4,12,2,12,5,3,0,7688,0,45,1
57,4,8,2,14,0,2,1,7688,0,40,1
63,0,13,2,0,0,4,1,7688,0,54,1
45,2,10,2,10,0,4,1,7688,0,50,1
45,4,8,2,12,0,4,1,7688,0,40,1
41,5,13,2,4,0,4,1,7688,0,40,1
58,5,13,2,4,0,4,1,7688,0,30,1
38,4,8,2,3,0,4,1,7688,0,40,1
47,4,10,2,3,0,4,1,7688,0,55,1
44,5,10,2,4,0,4,1,7688,0,45,1
47,4,14,2,10,5,4,0,7688,0,40,1
44,4,14,2,10,0,4,1,7688,0,55,1
38,7,16,2,10,5,4,0,7688,0,40,1
33,4,13,2,12,0,4,1,7688,0,50,1
34,4,9,2,3,0,4,1,7688,0,40,1
53,6,2,2,4,0,4,1,7688,0,67,1
51,4,13,2,1,5,4,0,7688,0,20,1
50,5,13,2,4,0,1,1,7688,0,50,1
32,6,15,2,10,0,4,1,7688,0,45,1
42,4,9,2,3,0,2,1,7688,0,45,1
55,0,12,2,0,0,2,1,7688,0,40,1
50,6,14,2,12,0,4,1,7688,0,55,1
28,4,7,2,6,0,4,1,7688,0,40,1
46,4,10,2,3,0,4,1,7688,0,40,1
39,4,15,2,3,0,4,1,7688,0,40,1
37,4,14,2,1,0,4,1,7688,0,50,1
40,4,13,2,8,5,1,0,7688,0,52,1
40,4,14,2,10,0,4,1,7688,0,40,1
54,4,9,2,3,0,4,1,7688,0,40,1
41,4,13,2,10,5,4,0,7688,0,10,1
50,4,9,2,3,0,4,1,7688,0,40,1
41,4,9,2,10,0,4,1,7688,0,43,1
44,4,13,2,12,0,4,1,7688,0,40,1
48,5,16,2,10,0,4,1,7688,0,55,1
55,4,9,2,3,0,4,1,7688,0,40,1
48,4,11,2,3,0,4,1,7688,0,40,1
45,2,14,2,4,0,4,1,7688,0,50,1
39,4,13,2,10,5,4,0,7688,0,20,1
50,6,9,2,4,0,4,1,7688,0,50,1
28,2,14,2,10,5,4,0,7688,0,35,1
57,4,10,2,4,0,4,1,7688,0,45,1
32,5,13,2,12,0,4,1,7688,0,55,1
37,4,7,2,6,0,2,1,7688,0,40,1
51,1,9,2,14,0,4,1,7688,0,40,1
54,5,13,2,7,0,1,1,7688,0,40,1
37,4,13,2,4,5,4,0,7688,0,45,1
39,4,13,2,10,5,4,0,7688,0,32,1
30,4,10,2,10,0,4,1,7688,0,40,1
46,2,9,2,11,0,4,1,7688,0,96,1
40,1,13,2,10,0,4,1,7688,0,66,1
38,7,10,2,11,0,4,1,7688,0,40,1
39,6,10,2,12,0,4,1,7688,0,50,1
50,2,10,2,3,0,4,1,7688,0,40,1
60,5,13,2,10,0,4,1,7688,0,40,1
42,4,13,2,10,0,4,1,7688,0,40,1
50,6,14,2,12,0,4,1,7688,0,45,1
44,2,11,2,3,0,4,1,7688,0,40,1
51,4,13,2,4,0,4,1,7688,0,40,1
51,7,16,2,4,0,4,1,7688,0,55,1
47,4,10,2,10,0,4,1,7688,0,40,1
53,6,13,2,4,0,1,1,7688,0,20,1
41,4,13,2,12,0,4,1,7688,0,50,1
29,1,13,2,4,0,4,1,7688,0,40,1
46,4,14,2,10,0,4,1,7688,0,46,1
44,4,10,2,3,0,4,1,7688,0,45,1
38,0,13,2,0,5,3,0,7688,0,50,1
49,4,13,2,4,0,4,1,7688,0,66,1
51,4,13,2,12,0,4,1,7688,0,50,1
41,4,13,2,4,0,4,1,7688,0,45,1
54,4,14,2,14,0,4,1,7688,0,60,1
60,4,9,2,7,0,4,1,7688,0,40,1
40,4,10,2,4,5,4,0,7688,0,40,1
54,2,14,2,10,0,4,1,7688,0,40,1
42,4,13,2,10,0,4,1,7688,0,40,1
38,4,10,2,3,0,4,1,7688,0,40,1
34,4,11,2,3,0,4,1,7688,0,40,1
34,4,10,2,4,5,4,0,7688,0,50,1
56,1,13,2,4,0,4,1,7688,0,40,1
38,4,9,2,4,0,4,1,7688,0,70,1
35,4,15,2,10,0,4,1,7688,0,50,1
43,4,10,2,12,0,4,1,7688,0,40,1
50,6,10,2,5,0,4,1,7688,0,40,1
35,4,10,2,10,0,4,1,7688,0,38,1
61,4,4,2,3,0,4,1,7688,0,40,1
45,6,9,2,3,0,4,1,7688,0,50,1
36,4,14,2,12,0,4,1,7688,0,50,1
40,4,12,2,12,0,4,1,7688,0,50,1
49,2,13,2,10,5,4,0,7688,0,30,1
36,4,10,2,12,0,2,1,7688,0,50,1
52,4,9,2,10,0,4,1,7688,0,40,1
53,4,10,2,3,0,2,1,7688,0,40,1
29,4,10,2,11,0,4,1,7688,0,54,1
56,4,10,2,4,5,4,0,7688,0,50,1
41,4,9,2,3,0,4,1,7688,0,38,1
30,4,13,2,10,0,4,1,7688,0,50,1
58,4,9,2,12,0,4,1,7688,0,40,1
45,5,15,2,4,0,1,1,7688,0,40,1
52,6,9,2,12,0,4,1,7688,0,55,1
42,4,9,2,10,0,4,1,7688,0,50,1
38,4,13,2,10,0,4,1,7688,0,45,1
30,5,13,2,12,0,4,1,7688,0,50,1
50,4,14,2,10,0,4,1,7688,0,50,1
54,4,10,2,13,0,4,1,7688,0,40,1
48,1,13,2,1,5,4,0,7688,0,40,1
54,5,13,2,4,0,4,1,7688,0,40,1
46,4,13,2,10,0,4,1,7688,0,45,1
42,4,13,2,4,0,4,1,7688,0,40,1
63,6,4,2,5,0,4,1,7688,0,60,1
51,4,14,2,10,0,4,1,7688,0,45,1
39,1,9,2,1,0,2,1,7688,0,52,1
29,2,11,2,11,0,4,1,7688,0,40,1
35,4,13,2,4,0,4,1,7688,0,50,1
41,5,13,2,4,0,4,1,7688,0,70,1
38,4,9,2,4,5,4,0,7688,0,40,1
39,4,14,2,4,0,4,1,7688,0,65,1
40,1,15,2,10,0,4,1,7688,0,40,1
44,4,13,2,12,0,4,1,7688,0,50,1
38,7,13,2,10,0,1,1,7688,0,60,1
47,4,13,2,7,0,4,1,7688,0,44,1
37,4,13,2,10,0,4,1,7688,0,39,1
39,4,14,2,10,0,4,1,7688,0,45,1
28,2,11,2,10,5,4,0,7688,0,36,1
33,4,9,2,11,0,4,1,7688,0,48,1
42,4,10,2,3,0,4,1,7688,0,40,1
32,6,13,2,10,0,4,1,7688,0,40,1
34,5,13,2,4,0,4,1,7688,0,55,1
58,2,14,2,10,0,2,1,7688,0,30,1
42,4,10,2,14,0,2,1,7688,0,45,1
39,4,11,2,3,0,4,1,7688,0,40,1
31,1,14,2,4,0,4,1,7688,0,60,1
40,4,11,2,4,0,4,1,7688,0,44,1
35,4,13,2,8,0,0,1,7688,0,20,1
34,4,9,5,1,4,4,0,7443,0,35,0
38,4,10,0,1,1,4,0,7443,0,40,0
41,4,9,0,14,4,4,1,7443,0,40,0
35,4,10,0,10,4,4,0,7443,0,40,0
34,4,9,4,6,4,4,0,7443,0,35,0
37,4,13,0,4,4,4,0,7430,0,45,1
42,2,7,0,12,4,4,1,7430,0,50,1
35,4,13,0,13,4,4,1,7430,0,40,1
41,2,14,0,10,4,4,0,7430,0,36,1
49,7,14,0,10,4,2,0,7430,0,40,1
41,4,13,0,13,4,2,1,7430,0,45,1
45,4,14,0,4,4,4,1,7430,0,70,1
42,6,15,0,10,4,4,0,7430,0,44,1
42,6,15,0,10,4,4,1,7430,0,40,1
35,4,14,2,10,2,4,1,7298,0,40,1
36,4,13,2,8,0,2,1,7298,0,36,1
44,4,10,2,3,0,4,1,7298,0,40,1
24,4,10,2,7,5,4,0,7298,0,48,1
34,4,14,2,4,0,1,1,7298,0,35,1
38,4,11,2,3,0,4,1,7298,0,40,1
36,7,9,2,11,0,4,1,7298,0,40,1
42,4,13,2,4,0,4,1,7298,0,45,1
30,4,13,2,1,0,4,1,7298,0,40,1
42,4,10,2,4,0,4,1,7298,0,52,1
50,5,9,2,4,0,4,1,7298,0,40,1
35,4,16,2,10,0,4,1,7298,0,40,1
40,4,12,2,10,0,4,1,7298,0,36,1
38,4,13,2,12,0,4,1,7298,0,40,1
35,4,11,2,4,0,4,1,7298,0,50,1
41,4,9,2,4,0,4,1,7298,0,40,1
29,4,14,2,12,0,4,1,7298,0,40,1
36,4,10,2,3,0,4,1,7298,0,44,1
60,4,9,2,3,0,4,1,7298,0,40,1
50,4,13,2,14,0,4,1,7298,0,40,1
41,4,13,2,4,0,4,1,7298,0,50,1
52,1,9,2,4,0,4,1,7298,0,40,1
37,4,10,2,1,5,4,0,7298,0,45,1
39,4,9,2,3,0,4,1,7298,0,50,1
33,4,9,2,12,0,4,1,7298,0,45,1
34,4,13,2,12,0,4,1,7298,0,60,1
31,4,13,2,1,0,4,1,7298,0,50,1
59,4,11,2,13,0,4,1,7298,0,40,1
41,4,10,2,3,0,0,1,7298,0,50,1
39,4,9,2,14,0,4,1,7298,0,48,1
